2024-04-27 10:15:24.719 [main] INFO  c.e.g.GameInfoServiceApplication - Started GameInfoServiceApplication in 5.125 seconds (process running for 6.012)
2024-04-27 10:15:27.318 [SpringApplicationShutdownHook] INFO  c.e.g.aspect.LoggingAspect - Aspect is destroyed
2024-04-27 10:15:27.318 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-04-27 10:15:27.320 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-04-27 10:15:27.324 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-04-27 10:19:30.078 [main] INFO  c.e.g.GameInfoServiceApplication - Starting GameInfoServiceApplication using Java 21.0.2 with PID 280196 (/home/bobr/IdeaProjects/lab3Lab4/laba2/target/classes started by bobr in /home/bobr/IdeaProjects/lab3Lab4/laba2)
2024-04-27 10:19:30.081 [main] INFO  c.e.g.GameInfoServiceApplication - No active profile set, falling back to 1 default profile: "default"
2024-04-27 10:19:30.846 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-04-27 10:19:30.916 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 61 ms. Found 2 JPA repository interfaces.
2024-04-27 10:19:31.745 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-04-27 10:19:31.774 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2024-04-27 10:19:31.776 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-04-27 10:19:31.777 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.19]
2024-04-27 10:19:31.830 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-04-27 10:19:31.830 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1679 ms
2024-04-27 10:19:32.046 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
